Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,215.77,5226165174272,85.2,214.5,19.85,8.71,42.3,202.07,188.24,True,True,True,BULLISH TREND,False,59.31,NEUTRAL,5,Marvell stock extends gains after a 32% pop as Nvidia CEO calls chipmaker 'the next trillion-dollar company' | Portfolio manager explains why Sanmina Corp. is a good buy | How Nio Is Proving It's a Top Auto Stock Despite Brutal the Price War,33.04,17.08,46335873024.0,6.555,114.29,62.97,87.84,BUY SIGNAL
CINF,https://www.tradingview.com/chart/?symbol=CINF,Cincinnati Financial Corporation,Financial Services,157.885,24422715392,11.6,,-5.76,-1.06,35.28,162.42,160.09,False,False,True,NO CLEAR ENTRY,False,53.8,NEUTRAL,5,How The Investment Story Is Shifting For Cincinnati Financial (CINF) After Recent Analyst Revisions | CINF vs. WRB: Which P&C Insurance Stock Should You Hold Now? | 3 Profitable Stocks with Questionable Fundamentals,9.03,17.19,2748250112.0,5.626,18.73,21.33,51.6,IGNORE
CPT,https://www.tradingview.com/chart/?symbol=CPT,Camden Property Trust,Real Estate,108.12,10713674752,-0.5,12.1,1.03,3.58,61.04,103.06,103.84,True,True,False,BULLISH TREND,False,61.69,POSITIVE,5,Morgan Stanley Maintains Equal Weight Rating on Camden (CPT) | This REIT Yielding 16% Just Landed a New $5 Million Bet From EMG Holdings | KB Home Stock Is Down 15%. So Why Did One Investor Buy Up $4 Million in Shares Last Quarter?,30.2,88.39,688079616.0,104.147,9.06,24.49,51.59,IGNORE
BF-B,https://www.tradingview.com/chart/?symbol=BF-B,Brown-Forman Corporation,Consumer Defensive,24.84,11394197504,2.0,1.3,-10.88,0.73,34.21,26.8,27.27,False,False,False,NO CLEAR ENTRY,False,58.92,NEUTRAL,5,"Brown-Forman Sees Limited Value Creation Without Deal, RBC Says | Sazerac enters Tennessee whiskey category | Brown-Forman puts Slane Irish Whiskey distillery production on ice",14.44,14.67,598750016.0,67.246,20.42,20.64,51.51,IGNORE
CTAS,https://www.tradingview.com/chart/?symbol=CTAS,Cintas Corporation,Industrials,173.74,69519785984,8.9,9.7,-13.56,4.39,69.93,171.91,187.72,True,False,False,NO CLEAR ENTRY,False,53.19,NEUTRAL,5,Tech Stocks Aren't The Only Avenue to Big Gains | 2 Large-Cap Stocks to Target This Week and 1 We Ignore | What Are Wall Street Analysts' Target Price for Cintas Corporation Stock?,36.73,32.02,1508147456.0,60.943,41.3,17.57,51.41,IGNORE
RCL,https://www.tradingview.com/chart/?symbol=RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,288.91,77484212224,11.3,28.9,-3.6,11.34,66.86,270.46,291.53,True,False,False,NO CLEAR ENTRY,False,58.93,NEUTRAL,5,"Why Is Norwegian Cruise Line (NCLH) Up 7% Since Last Earnings Report? | Royal Caribbean Cruises Ltd. (RCL) Is a Trending Stock: Facts to Know Before Betting on It | I Survived 12 Hours of Corny, Sea-Day Cruise Activities",17.62,14.44,-194875008.0,217.312,49.58,24.36,51.41,IGNORE
POOL,https://www.tradingview.com/chart/?symbol=POOL,Pool Corporation,Industrials,177.81,6479930368,6.2,2.1,-18.54,-11.85,56.36,199.56,245.19,False,False,False,NO CLEAR ENTRY,False,45.98,NEUTRAL,5,Warren Buffett's Berkshire dumps entire stake in dividend stock | Jim Cramer Says Pool Corporation “Needs More Housing Turnover” | Pool Corporation Stock: Is Wall Street Bullish or Bearish?,16.34,14.77,224066624.0,140.423,34.24,7.58,51.28,IGNORE
DVN,https://www.tradingview.com/chart/?symbol=DVN,Devon Energy Corporation,Energy,46.715,53881229312,-0.8,-75.3,6.72,-8.87,49.19,47.91,39.87,False,True,True,BUY THE DIP,False,62.4,POSITIVE,5,"Devon Energy Insiders Sell US$4.7m Of Stock, Possibly Signalling Caution | This Is Why Ovintiv's Permian Wells Keep Beating Expectations | Devon Energy Corporation (DVN) Is a Trending Stock: Facts to Know Before Betting on It",13.01,8.61,1600499968.0,56.404,15.18,14.17,51.24,IGNORE
HAS,https://www.tradingview.com/chart/?symbol=HAS,"Hasbro, Inc.",Consumer Cyclical,84.67,11980016640,12.7,98.6,-12.56,-9.16,31.52,91.59,84.76,False,False,True,NO CLEAR ENTRY,False,58.74,NEUTRAL,5,"Can Hasbro's Digital Push Unlock a New Growth Runway for MAGIC? | All You Need to Know About Hasbro (HAS) Rating Upgrade to Strong Buy | Bears are Losing Control Over Hasbro (HAS), Here's Why It's a 'Buy' Now",,13.2,547924992.0,574.488,-23.32,-4.62,51.2,IGNORE
DG,https://www.tradingview.com/chart/?symbol=DG,Dollar General Corporation,Consumer Defensive,104.22,22989539328,3.4,12.4,-31.58,-8.96,54.09,114.4,120.12,False,False,False,NO CLEAR ENTRY,False,45.92,NEUTRAL,5,"Ollie's Bargain Lifts Full-Year Earnings Guide, Trims Revenue Outlook | Is Costco Stock a Buy, Hold or Sell After Its Q3 Earnings Beat? | Company News for Jun 3, 2026",14.74,13.04,1882562304.0,178.649,18.91,3.63,51.17,IGNORE
SOLV,https://www.tradingview.com/chart/?symbol=SOLV,Solventum Corporation,Healthcare,77.92,13493774336,-3.0,-91.0,10.04,15.54,66.73,70.05,74.03,True,True,False,BULLISH TREND,False,59.67,NEUTRAL,5,1 Unpopular Stock That Should Get More Attention and 2 We Turn Down | What Are Wall Street Analysts' Target Price for Solventum Stock? | Target the Red-Hot Spin-Off and Merger Space With These ETFs,9.54,11.07,378500000.0,106.46,34.79,17.33,51.17,IGNORE
PKG,https://www.tradingview.com/chart/?symbol=PKG,Packaging Corporation of America,Consumer Cyclical,225.6125,20101769216,10.6,-15.5,-1.94,3.46,58.76,214.43,211.75,True,True,True,BULLISH TREND,False,58.51,NEUTRAL,5,Fortune Brands Stock Is Down 24%. Here's Why It Seems One Investor Bought $113 Million | KRT or PKG: Which Is the Better Value Stock Right Now? | Packaging Corporation Of America Extension Puts Hydroelectric Compliance In Investor Focus,27.41,18.41,391424992.0,95.185,16.31,8.04,51.13,IGNORE
D,https://www.tradingview.com/chart/?symbol=D,"Dominion Energy, Inc.",Utilities,66.41,58408427520,23.1,-10.2,7.01,6.55,64.87,62.96,60.16,True,True,True,BULLISH TREND,False,68.31,POSITIVE,5,NextEra Energy (NEE) Positions for the Next Decade of Utility Growth | NextEra Energy (NEE) Price Target Raised by $1 at Barclays | NextEra And Dominion Deal Links Utility Scale With AI Power Demand,19.59,17.41,-9948250112.0,154.901,9.79,16.93,51.11,IGNORE
HOOD,https://www.tradingview.com/chart/?symbol=HOOD,"Robinhood Markets, Inc.",Financial Services,83.4801,75174256640,15.1,2.7,9.74,9.05,57.31,77.68,103.55,True,False,False,NO CLEAR ENTRY,False,53.82,NEUTRAL,5,"Robinhood Wants to Do More Business With Advisors. Referrals, AI, and IPOs Are Part of the Plan. | Robinhood, TradePMR Launch RIA Referral Program | HOOD vs SOFI vs BULL: Which Brokerage Has The Most Upside As PDT Rules End?",40.52,30.43,,140.483,21.46,41.12,51.01,IGNORE
AVY,https://www.tradingview.com/chart/?symbol=AVY,Avery Dennison Corporation,Consumer Cyclical,156.405,11963478016,7.0,4.3,-17.55,-2.53,44.52,164.8,172.51,False,False,False,NO CLEAR ENTRY,False,42.65,NEUTRAL,5,Avery Dennison and TEXAID RFID pilot triples textile sorting speed | Are Wall Street Analysts Predicting Avery Dennison Stock Will Climb or Sink? | What Avery Dennison (AVY)'s RFID Sorting Breakthrough Means For Shareholders,17.63,14.01,809049984.0,164.751,30.86,7.66,51.01,IGNORE
PNR,https://www.tradingview.com/chart/?symbol=PNR,Pentair plc,Industrials,71.265,11516818432,2.6,13.0,-26.74,-7.54,40.84,81.63,98.34,False,False,False,NO CLEAR ENTRY,False,48.47,NEUTRAL,5,AI Data Center Supplier Fluence Soars On Nvidia Partnership | A Look At Pentair (PNR) Valuation After Recent Share Price Weakness | Pentair Stock Outlook: Is Wall Street Bullish or Bearish?,17.91,12.26,574212480.0,54.634,17.61,15.97,50.93,IGNORE
IT,https://www.tradingview.com/chart/?symbol=IT,"Gartner, Inc.",Technology,166.44,11143472128,-1.5,17.3,1.01,12.68,66.86,154.33,205.75,True,False,False,NO CLEAR ENTRY,False,56.39,NEUTRAL,5,It’s No Longer Doom and Gloom for These 3 ‘AI Doom’ Stocks | 3 Profitable Stocks with Warning Signs | Is Gartner (IT) Offering Opportunity After Sharp Rebound And DCF Versus P/E Gap?,16.45,10.85,1064192896.0,5293.41,94.88,11.44,50.81,IGNORE
PM,https://www.tradingview.com/chart/?symbol=PM,Philip Morris International Inc.,Consumer Defensive,177.24,276238991360,9.1,-9.3,0.5,4.76,34.18,170.12,163.84,True,True,True,BULLISH TREND,False,48.2,NEUTRAL,5,"Philip Morris International's US Launch of Zyn Ultra Seen as Potential Catalyst, Morgan Stanley Says | The Zacks Analyst Blog Highlights Chevron, The Goldman Sachs and Philip Morris | Top Research Reports for Chevron, Goldman Sachs & Philip Morris",24.96,19.41,8575249920.0,,,26.74,50.76,IGNORE
NWS,https://www.tradingview.com/chart/?symbol=NWS,News Corporation,Communication Services,29.66,16175517696,8.8,-10.4,13.54,-0.54,41.58,29.59,29.83,True,False,False,NO CLEAR ENTRY,False,53.84,NEUTRAL,5,"March Home Down Payments Drop Amid Buyer-Friendly Market, Redfin Says | News Corporation’s US$1b Buyback And What It Means For Shareholders | Trump Revives $10B Defamation Battle Against WSJ Publisher News Corp",37.54,22.97,1744000000.0,31.559,6.52,12.92,50.76,IGNORE
NWSA,https://www.tradingview.com/chart/?symbol=NWSA,News Corporation,Communication Services,26.015,14187663360,8.8,-10.4,9.72,0.83,43.76,25.75,26.21,True,False,False,NO CLEAR ENTRY,False,53.84,NEUTRAL,5,"March Home Down Payments Drop Amid Buyer-Friendly Market, Redfin Says | News Corporation’s US$1b Buyback And What It Means For Shareholders | Trump Revives $10B Defamation Battle Against WSJ Publisher News Corp",32.93,20.15,1744000000.0,31.559,6.52,12.92,50.76,IGNORE
UBER,https://www.tradingview.com/chart/?symbol=UBER,"Uber Technologies, Inc.",Technology,70.825,144171286528,14.5,-84.6,-7.25,-4.2,36.2,73.65,83.39,False,False,False,NO CLEAR ENTRY,False,49.36,NEUTRAL,5,Uber layoffs: HR and workplace division cut 23% | Uber Reportedly Slashes Many Senior Roles In People Division – Retail Calls The Cuts Aggressive | Is Uber's Spanish Robotaxi Foray With WeRide a Growth Catalyst?,17.57,16.21,6536625152.0,48.113,35.31,15.91,50.55,IGNORE
ON,https://www.tradingview.com/chart/?symbol=ON,ON Semiconductor Corporation,Technology,132.565,51541696512,4.7,,109.03,29.91,65.18,93.05,64.72,True,True,True,BULLISH TREND,False,57.36,NEUTRAL,5,Why Is ON Semiconductor Corp. (ON) Up 25.3% Since Last Earnings Report? | Here's How Much You'd Have If You Invested $1000 in ON Semiconductor Corp. a Decade Ago | New ON Semiconductor 2X ETFs Arrive As Valuation Looks Stretched,97.47,31.08,1282174976.0,44.337,7.49,9.46,50.54,IGNORE
PSX,https://www.tradingview.com/chart/?symbol=PSX,Phillips 66,Energy,186.01,74577920000,6.9,-56.8,17.26,4.98,68.37,171.81,146.83,True,True,True,BULLISH TREND,False,48.48,NEUTRAL,5,"Delek Surges 149% in a Year: How to Approach the Stock? | Should You Buy Phillips 66 (PSX) Amid Escalating Middle East Tensions? | Zacks Investment Ideas feature highlights: XLE, Valero, Marathon and Phillips 66",18.4,10.92,-1134499968.0,91.385,14.55,3.07,50.43,IGNORE
KMB,https://www.tradingview.com/chart/?symbol=KMB,Kimberly-Clark Corporation,Consumer Defensive,94.59,31398236160,2.7,17.9,-8.49,-1.11,40.25,97.53,105.91,False,False,False,NO CLEAR ENTRY,False,62.95,POSITIVE,5,Kimberly-Clark (KMB) Launches New Product Safety Study | CMA gives go-ahead to Suzano and Kimberly-Clark tissue tie-up | Plug Power (PLUG) Says Barrow Green Hydrogen Project Reaches Final Investment Decision,18.3,12.48,1054625024.0,371.264,111.73,12.8,50.34,IGNORE
SWKS,https://www.tradingview.com/chart/?symbol=SWKS,"Skyworks Solutions, Inc.",Technology,81.095,12197172224,-1.0,-44.9,40.67,18.81,67.54,64.42,65.14,True,True,False,BULLISH TREND,False,61.13,POSITIVE,5,"Skyworks Solutions and Teradyne Stocks Trade Up, What You Need To Know | Skyworks Exchange Offers And AGM Votes Shape Qorvo Deal Outlook | Cirrus Logic vs. Skyworks: Which Chip Stock is the Smarter Buy?",33.79,15.76,687837504.0,20.632,6.17,8.93,50.34,IGNORE
FOXA,https://www.tradingview.com/chart/?symbol=FOXA,Fox Corporation,Communication Services,64.44,27076806656,-8.6,-49.3,12.89,3.34,42.65,63.07,63.43,True,True,False,BULLISH TREND,False,72.9,POSITIVE,5,"Top 3 Streaming Stocks to Watch as Monetization Gains Momentum | Consumer Discretionary - Broadcasting Stocks Q1 Earnings: FOX (NASDAQ:FOXA) Best of the Bunch | Sone Capital Management Adds to MarketAxess Stake, According to Recent SEC Filing",16.96,11.34,1406499968.0,67.867,15.2,10.56,50.28,IGNORE
FOX,https://www.tradingview.com/chart/?symbol=FOX,Fox Corporation,Communication Services,57.58,24194328576,-8.6,-49.3,10.52,2.69,43.01,56.63,57.07,True,True,False,BULLISH TREND,False,72.9,POSITIVE,5,"Top 3 Streaming Stocks to Watch as Monetization Gains Momentum | Consumer Discretionary - Broadcasting Stocks Q1 Earnings: FOX (NASDAQ:FOXA) Best of the Bunch | Sone Capital Management Adds to MarketAxess Stake, According to Recent SEC Filing",15.15,10.92,1406499968.0,67.867,15.2,10.56,50.28,IGNORE
KR,https://www.tradingview.com/chart/?symbol=KR,The Kroger Co.,Consumer Defensive,61.3,37795172352,1.2,50.9,-10.22,-8.77,35.25,67.5,66.19,False,False,True,NO CLEAR ENTRY,False,60.21,POSITIVE,5,Driscoll’s Sees GLP-1s Powering Berry Boom | Kroger Faces Clean Air Settlement And Recall Test For Long Term Costs | Kroger (KR) Stock Dips While Market Gains: Key Facts,39.81,10.9,3398874880.0,415.97,14.41,0.69,50.22,IGNORE
AMGN,https://www.tradingview.com/chart/?symbol=AMGN,Amgen Inc.,Healthcare,335.776,181221097472,5.8,4.4,-10.26,4.47,52.07,338.88,324.43,False,True,True,NO CLEAR ENTRY,False,51.07,NEUTRAL,5,"Dear Future Quantinuum Stock Investors, Mark Your Calendars for June 3 | ASCO 2026: Mixed SCLC result for Legend’s LB2102, Novartis expedites manufacture | Amgen Secures EU Nod for Imdylltra in Lung Cancer Indication",23.35,14.3,7436624896.0,623.754,101.32,20.96,50.19,IGNORE
USB,https://www.tradingview.com/chart/?symbol=USB,U.S. Bancorp,Financial Services,53.625,83179405312,4.6,14.8,0.35,-2.92,55.62,54.6,51.46,False,True,True,NO CLEAR ENTRY,False,64.71,POSITIVE,5,"U.S. Bancorp Completes BTIG Buyout, Expands Capital Markets Platform | U.S. Bancorp (USB) Could Be a Great Choice | Did Ecolab’s (ECL) US$5 Billion Bond Issuance Just Reframe Its Funding-Led Efficiency Story?",11.24,9.49,,,12.35,29.29,50.18,IGNORE
VST,https://www.tradingview.com/chart/?symbol=VST,Vistra Corp.,Utilities,153.66,51811459072,43.4,,-4.84,-4.47,59.99,154.41,172.23,False,False,False,NO CLEAR ENTRY,False,51.88,NEUTRAL,5,Can GE Vernova Benefit From the Global Gas Turbine Supply Crunch? | Vistra (VST) Valuation Check After Recent Share Price Pullback | Vistra vs. Constellation Energy: The Big Revenue Face-Off,25.65,14.02,476875008.0,355.187,42.9,11.53,50.05,IGNORE
TTD,https://www.tradingview.com/chart/?symbol=TTD,"The Trade Desk, Inc.",Communication Services,20.075,9437425664,11.8,-20.0,-19.7,-16.7,48.15,22.19,35.59,False,False,False,NO CLEAR ENTRY,False,60.39,POSITIVE,5,"Domo, Q2 Holdings, and The Trade Desk Stocks Trade Down, What You Need To Know | 1 Mid-Cap Stock with Competitive Advantages and 2 We Avoid | Assessing Trade Desk (TTD) Valuation After Fresh Sell Rating And Ongoing Share Price Weakness",22.81,9.34,569112640.0,17.264,16.74,14.57,49.93,IGNORE
CPRT,https://www.tradingview.com/chart/?symbol=CPRT,"Copart, Inc.",Industrials,30.365,29250859008,2.1,2.3,-21.09,-8.79,34.74,33.1,39.36,False,False,False,NO CLEAR ENTRY,False,57.54,NEUTRAL,5,Is It Time To Revisit Copart (CPRT) After A 36% One Year Share Price Decline | 3 Nasdaq 100 Stocks for Long-Term Investors | The 5 Most Interesting Analyst Questions From Copart’s Q1 Earnings Call,18.86,18.01,999977152.0,1.059,17.61,33.48,49.7,IGNORE
PAYX,https://www.tradingview.com/chart/?symbol=PAYX,"Paychex, Inc.",Technology,98.615,35332853760,19.9,9.1,4.52,8.01,67.37,91.97,106.53,True,False,False,NO CLEAR ENTRY,False,61.06,POSITIVE,5,"2 Growth Stocks to Stash and 1 Facing Challenges | Penguin Solutions, Inc. (PENG) Moves 18.3% Higher: Will This Strength Last? | Rapid7, Sprinklr, and Paychex Stocks Trade Up, What You Need To Know",21.77,16.72,,124.91,,26.63,49.48,IGNORE
LYV,https://www.tradingview.com/chart/?symbol=LYV,"Live Nation Entertainment, Inc.",Communication Services,163.86,38132318208,12.2,,1.1,3.99,40.17,160.47,153.48,True,True,True,BULLISH TREND,False,56.66,NEUTRAL,5,3 Hyped Up  Stocks with Questionable Fundamentals | States Flex Muscle on Antitrust Enforcement as Trump Administration Pulls Back | Could Mark Cuban’s Backing Amid Monopoly Ruling Reshape Live Nation’s Regulatory Risk Narrative (LYV)?,,76.25,2120347904.0,738.269,14.93,0.33,49.33,IGNORE
PEG,https://www.tradingview.com/chart/?symbol=PEG,Public Service Enterprise Group Incorporated,Utilities,78.435,39085838336,19.4,25.4,-5.83,-2.5,55.71,79.85,80.64,False,False,False,NO CLEAR ENTRY,False,45.08,NEUTRAL,5,"Public Service Enterprise (PEG) Sees a $3 Price Target Cut at Truist | Analyst Loweres Public Service Enterprise Group (PEG) Price Target by $5 | Top Analyst Reports for Alphabet, Apple & Micron Technology",17.35,16.7,-171750000.0,141.01,13.44,17.69,49.31,IGNORE
ITW,https://www.tradingview.com/chart/?symbol=ITW,Illinois Tool Works Inc.,Industrials,250.4,72040079360,4.6,11.8,-11.89,-0.5,50.6,259.01,258.19,False,False,True,NO CLEAR ENTRY,False,48.63,NEUTRAL,5,Illinois Tool Works Insider Ups Holding During Year | Is Illinois Tool Works Stock Underperforming the S&P 500? | 3 Reasons ITW is Risky and 1 Stock to Buy Instead,23.27,20.57,2215749888.0,283.22,96.85,19.32,49.19,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,190.94,380275654656,2.3,-44.5,2.08,0.21,58.65,189.9,167.37,True,True,True,BULLISH TREND,False,58.62,NEUTRAL,5,"ExxonMobil's Permian Advantage: Low Breakeven, Rising Production | First Non-Associated Gas Flows at BP's ACG Field in the Caspian Sea | Wall Street's Biggest Bull Turns Cautious Even As S&P 500 Tops 7,600: Yardeni Warns Oil, Fed And Mega IPOs Could Shake Up Record Rally",33.26,15.18,11776499712.0,23.989,6.64,5.93,49.14,IGNORE
SYK,https://www.tradingview.com/chart/?symbol=SYK,Stryker Corporation,Healthcare,293.365,112464625664,2.6,14.2,-23.51,0.85,42.35,318.07,353.92,False,False,False,NO CLEAR ENTRY,False,52.88,NEUTRAL,5,PAHC vs. SYK: Which Stock Should Value Investors Buy Now? | 2 S&P 500 Stocks with Solid Fundamentals and 1 We Find Risky | ISRG Falls 11% in a Month: Is a Reversal on the Cards for the Stock?,33.92,17.55,4359875072.0,66.295,15.2,13.21,49.08,IGNORE
CLX,https://www.tradingview.com/chart/?symbol=CLX,The Clorox Company,Consumer Defensive,88.2,10665263104,0.1,2.7,-26.28,1.99,39.9,96.47,107.26,False,False,False,NO CLEAR ENTRY,False,56.78,NEUTRAL,5,"3 Reasons to Sell CLX and 1 Stock to Buy Instead | Stocks Set to Open Higher as AI Optimism Overshadows Fresh U.S.-Iran Hostilities, Jobs Data Awaited | Clorox CEO Search Puts Leadership And Recovery Efforts Under The Spotlight",14.34,14.01,62750000.0,4876.087,546.1,11.18,48.84,IGNORE
ZTS,https://www.tradingview.com/chart/?symbol=ZTS,Zoetis Inc.,Healthcare,76.905,32240738304,2.9,6.0,-38.66,-31.75,58.58,102.33,123.94,False,False,False,NO CLEAR ENTRY,False,55.53,NEUTRAL,5,3 Large-Cap Stocks with Solid Fundamentals | Why Zoetis Inc. (ZTS) Was Downgraded Following Steep Market Selloff? | Zoetis Lawsuits Challenge Companion Animal Outlook Yet Valuation Screens As Undemanding,12.61,10.36,1780875008.0,286.236,67.75,28.04,48.74,IGNORE
WAT,https://www.tradingview.com/chart/?symbol=WAT,Waters Corporation,Healthcare,378.86,37198692352,91.4,,21.38,25.5,75.32,327.37,341.19,True,True,False,WATCH - OVERBOUGHT,False,53.63,NEUTRAL,5,Are Wall Street Analysts Bullish on Waters Corporation Stock? | Waters' (NYSE:WAT) Anemic Earnings Might Be Worse Than You Think | The 5 Most Interesting Analyst Questions From Waters Corporation’s Q1 Earnings Call,48.26,23.0,-502370624.0,36.634,5.21,11.93,48.69,IGNORE
XYL,https://www.tradingview.com/chart/?symbol=XYL,Xylem Inc.,Industrials,109.31,25982275584,2.7,14.5,-13.71,-4.44,52.5,116.73,132.75,False,False,False,NO CLEAR ENTRY,False,60.26,POSITIVE,5,2 Industrials Stocks with Promising Prospects and 1 Facing Headwinds | Why Is Xylem (XYL) Down 4.6% Since Last Earnings Report? | 2 Oversold Stocks Primed to Rebound and 1 We Avoid,27.26,17.94,959124992.0,18.354,8.72,10.79,48.67,IGNORE
FANG,https://www.tradingview.com/chart/?symbol=FANG,"Diamondback Energy, Inc.",Energy,207.6,58400645120,4.2,-98.4,18.28,-2.32,58.88,195.73,162.44,True,True,True,BULLISH TREND,False,59.54,NEUTRAL,5,Why Is Diamondback (FANG) Down 1.8% Since Last Earnings Report? | Diamondback Energy (FANG) Is On Jim Cramer’s Radar When It Comes To Oil Stocks | Diamondback Energy Inc. (FANG) One of the Best Oil Stocks to Buy Amid US-Iran War that Citi is Bullish On,214.02,11.85,1397250048.0,32.594,0.47,1.96,48.61,IGNORE
